"CRUISE","VESSEL","HAUL","LATITUDE","LONGITUDE","TEMP","SALINITY","pH","Turbidity","O2","DEPTH"
201401,143,84,52.27192,-173.137085,4.34039157894737,33.243493354662,7.42058105263158,0.24196,301.910909473684,256.484691955959
201401,143,85,52.259825,-173.248255,5.0509593495935,33.1336699817971,7.49613211382114,0.547932926829268,343.183430894309,116.780634097093
201401,143,86,52.25259,-173.740495,4.69743610547667,33.1801316754248,7.49446247464503,0.343868154158215,321.854446247465,127.359651972775
201401,143,88,52.33028,-173.938825,5.32946640316206,33.1264542531859,7.56167588932806,0.37501185770751,344.412051383399,89.4771199198115
201401,143,89,52.417735,-173.778885,4.15817391304348,33.2035630289913,7.52675155279503,0.414784679089027,316.164314699793,137.586246670269
201401,143,90,52.517405,-173.48392,3.90545134575569,33.6443465779101,7.37062939958592,0.347275362318841,169.422892339545,219.64153498779
201401,143,91,52.256155,-174.432065,5.26709959349594,33.1619354323529,7.60159349593496,0.801668699186992,330.699087398374,150.661523076174
201401,143,92,52.305835,-174.77397,4.08617353579176,33.4745723154987,7.52422125813449,0.414880694143167,217.721498915401,255.461778665553
201401,143,96,52.158595,-175.62957,3.75319141914191,33.2861378239455,7.57218481848185,0.359003300330033,293.277924092409,204.626076510111
201401,143,97,51.59735,-177.21954,4.58131055900621,33.5142247993331,7.51416770186335,0.396430641821946,196.162372670807,215.443669734628
201401,143,98,51.61892,-177.852975,5.34222784810127,33.1820350889101,7.58711181434599,0.498778481012658,311.19867721519,87.1259783436123
201401,143,99,51.575435,-177.99347,5.22511178861789,33.2395622106521,7.5507743902439,0.435040650406504,292.787272357724,127.186751732145
201401,143,100,51.565485,-178.095715,5.03713292433538,33.3007355138638,7.52705112474438,0.404,268.38109406953,182.867304759064
201401,143,101,51.747085,-178.053945,5.49232459677419,33.1697520476015,7.6889314516129,0.585885080645161,314.931471774194,81.7944144031432
201401,143,102,51.60471,-178.074345,5.38035306122449,33.2005395725673,7.62749795918367,0.4707,308.170871428571,89.9642398687761
201401,143,103,51.56146,-178.10055,4.58113387423935,33.5781801189911,7.43564705882353,0.425046653144016,184.488290060852,216.2269991902
201401,143,104,51.402135,-178.303385,4.1731906693712,33.9840645441088,7.29997160243408,0.420612576064909,75.4788255578093,411.775966853443
201401,143,105,51.458505,-178.455725,4.831918200409,33.4021969556715,7.48073415132924,0.454429447852761,239.794775051125,282.044275282042
201401,143,106,51.50742,-178.566245,4.80444246031746,33.4160886814212,7.47106944444444,0.461448412698413,236.94991468254,170.10317823157
201401,143,107,51.275155,-179.041405,5.17745161290323,33.155872121135,7.66478024193548,0.506372983870968,294.664314516129,93.8360956341454
201401,143,108,51.512235,-178.64054,5.13528778467909,33.2850730996133,7.5968115942029,0.493788819875776,277.949173913043,152.925366218946
201401,143,109,51.562095,-178.36721,4.91954054054054,33.3493706374574,7.48603326403326,0.442087318087318,254.234039501039,144.041297181218
201401,143,110,51.63031,-178.57861,5.45565069860279,33.2081841884658,7.59093812375249,0.471373253493014,312.073892215569,79.4908859737096
201401,143,111,51.612725,-178.852615,4.41251836734694,33.6676618553086,7.39529183673469,0.326944897959184,164.346187755102,315.950954144617
201401,143,112,51.608595,-178.850485,4.93060327198364,33.3728259229876,7.4800572597137,0.505222903885481,246.091588957055,263.566648817448
201401,143,115,52.20889,-179.944585,5.24729287090559,33.2901546279829,7.50883622350674,0.11481310211946,288.205653179191,94.6496807859733
201401,143,116,52.26186,-179.925475,5.08759519038076,33.3216879106708,7.57709018036072,0.0838797595190381,264.242889779559,83.7073581894049
201401,143,117,52.33331,-179.862355,4.67849897750511,33.4662355523158,7.49799795501023,0.0809570552147239,217.496505112474,161.026551097573
201401,143,118,52.372495,-179.920725,4.72519918699187,33.481706438329,7.49186178861789,0.0970772357723577,219.281634146341,184.705292389375
201401,143,119,52.5343,-179.9727,4.03469484536082,33.89857399101,7.31444742268041,0.0409587628865979,98.1884742268041,398.071065375019
201401,143,120,52.453525,179.928155,4.16333739837398,33.5225123053813,7.42566260162602,-0.00420325203252033,208.507552845528,170.871066919503
201401,143,121,52.375905,179.646775,4.1325734989648,33.6443290610851,7.50557763975155,0.0418819875776398,163.670236024845,246.700520042948
201401,143,122,52.15527,179.760985,5.67241616161616,33.2795892777641,7.64448080808081,0.183860606060606,319.761628282828,81.2225417635389
201401,143,123,52.17563,179.60863,5.22182213438735,33.351617545941,7.54212450592885,0.17095256916996,268.747745059289,129.571602855767
201401,143,124,52.0502,179.3742,5.02745614035088,33.3775906858836,7.64498245614035,0.0791929824561404,252.381157894737,243.606493476824
201401,143,125,52.137945,179.47271,4.0969625,33.8602085618689,7.44691458333333,0.141785416666667,102.8534,243.497105193523
201401,143,126,51.25527,179.29468,4.74623442136498,33.331879684861,7.46043323442137,0.0154747774480712,254.022590504451,176.842678613757
201401,143,127,51.24298,179.19407,4.06960210526316,33.7254923118285,7.32146526315789,-0.00113894736842105,141.678189473684,272.210838714729
201401,143,128,51.36142,179.14804,5.20594161958569,33.0963565169776,7.5770922787194,0.0638474576271186,314.896461393597,65.3898398806209
201401,143,129,51.39158,179.071575,5.18574897959184,33.1859915868579,7.55775102040816,0.0241612244897959,300.835653061224,75.5928936532488
201401,143,130,51.41788,178.917805,4.30919760479042,33.5956898828839,7.41217365269461,-0.00407385229540918,175.933536926148,129.450863454112
201401,143,131,51.36781,178.902765,4.7911178343949,33.3145018600598,7.52738853503185,0.0230509554140127,257.886410828025,157.640012826338
201401,143,132,51.43223,178.816835,4.0142906504065,33.7911613836761,7.32102642276423,-0.0030650406504065,118.433140243902,213.747468782978
201401,143,133,51.630235,178.406285,5.21878383838384,33.3129291619329,7.53504242424242,0.058569696969697,289.760812121212,155.433490425989
201401,143,134,51.674135,177.948915,3.84856504065041,34.0823794996639,7.25244308943089,0.0258211382113821,45.6756280487805,378.723781129823
201401,143,135,51.763795,177.7183,4.3881632231405,33.6533340724724,7.37627066115703,0.0293512396694215,159.621479338843,232.279260786961
201401,143,136,51.795665,177.681555,5.16787784679089,33.3441189142827,7.52522360248447,0.228109730848861,272.108399585921,155.180759485889
201401,143,137,51.846855,177.46315,4.74484112149533,33.3313968213397,7.54144112149533,0.0243476635514019,248.068601869159,103.31300453783
201401,143,138,51.77499,177.467095,4.34432854209446,33.6833695191073,7.39065297741273,0.0633388090349076,151.943250513347,267.886301905004
201401,143,139,51.82065,177.59721,4.84377263969172,33.3499145891278,7.51209826589595,0.0542485549132948,256.105071290944,132.209958888564
201401,143,140,51.871085,177.722825,5.21217063492063,33.3462092950694,7.55209722222222,0.107444444444444,278.066831349206,101.272561080926
201401,143,141,51.898745,178.15419,4.42264810126582,33.5579051353819,7.45563544303797,0.0222329113924051,197.717278481013,206.944691857693
201401,143,142,51.96286,178.262555,4.69475449101796,33.4455447324436,7.57210578842315,0.0314071856287425,232.599618762475,86.3195828404991
201401,143,143,51.896195,178.34178,3.74197194388778,33.9756681140478,7.35537274549098,0.207338677354709,78.2260661322645,149.103332663023
201401,143,144,51.85564,178.45351,4.20430947368421,33.4838731702034,7.47378315789474,0.00355789473684211,229.216568421053,222.980475762134
201401,143,145,51.873575,178.559815,3.59533474576271,34.1367728535406,7.27615042372881,-0.0196059322033898,41.3826440677966,410.285104681267
201401,143,146,51.863565,178.46824,4.10077983539095,33.6659982162012,7.44779835390946,-0.00741358024691358,151.785839506173,228.054113564174
201401,143,147,51.866485,178.363175,4.06711134020619,33.6356731523966,7.41586597938144,-0.00301855670103093,171.505348453608,223.887076811503
201401,143,150,51.893845,178.265015,4.50662268041237,33.5513734657151,7.44239793814433,0.0203463917525773,200.443624742268,187.795891874082
201401,143,151,51.969395,178.17683,3.78543990929705,33.9629039361302,7.30327891156463,0.267090702947846,83.4996462585034,265.6370099699
201401,143,152,52.021275,177.82619,4.70875806451613,33.3602993327572,7.62919556451613,0.0477540322580645,252.220774193548,112.037625778179
201401,143,153,52.02833,177.741445,4.55660123966942,33.4267218086838,7.57276033057851,0.0281053719008264,244.429123966942,194.630990036497
201401,143,154,52.031465,177.649005,5.29746428571429,33.3293839677849,7.60454563492064,0.115021825396825,284.703771825397,67.8240961685375
201401,143,155,52.095665,177.71005,5.01759760956175,33.3621736316805,7.52766334661355,0.0632768924302789,264.098316733068,88.8835136265176
201401,143,156,52.05285,177.464505,4.97954291417166,33.3399942560377,7.52538522954092,0.0406966067864271,258.585866267465,88.0913581646932
201401,143,157,51.90676,176.61172,4.7085530726257,33.3888972826952,7.57507076350093,-0.00405959031657356,241.14390689013,241.992481356549
201401,143,158,51.931715,176.68007,4.65090670553936,33.4256333400835,7.53316326530612,0.109014577259475,236.951801749271,144.20543882804
201401,143,159,51.9359,176.7739,3.5150253411306,34.2430908160963,7.24988499025341,0.0673313840155945,28.0001695906433,477.708883775211
201401,143,160,52.05668,176.419095,5.38755214723926,33.2478680993232,7.52867689161554,0.0435930470347648,286.498134969325,135.628690320026
201401,143,161,52.090725,176.341805,5.37658704453441,33.2778606814896,7.52277125506073,0.0204230769230769,285.638329959514,125.79406621719
201401,143,162,52.12104,176.242885,4.30514814814815,33.5964998512718,7.37331808278867,-0.00120043572984749,173.038773420479,245.018087280752
201401,143,163,52.23221,176.028235,4.47300204498977,33.5436473385218,7.41551329243354,-0.00913087934560327,193.080914110429,150.197207003401
201401,143,164,52.179715,176.33094,4.96602605210421,33.3118524006071,7.60361322645291,0.000979959919839679,257.172755511022,87.8597858513998
201401,143,165,52.198495,176.219945,4.51818236472946,33.4395377595796,7.50588376753507,-0.0067374749498998,222.788891783567,88.8125625009319
201401,143,166,52.35286,176.340845,3.76637894736842,33.7265104025428,7.35691368421053,0.159336842105263,133.229115789474,216.476610455791
201401,143,167,52.35559,175.9973,4.90025917926566,33.3287521868391,7.5332030237581,0.0113585313174946,251.992570194384,69.34105165305
201401,143,168,52.249205,175.940435,3.99441473684211,33.8342711717882,7.33853052631579,0.00704421052631579,114.093770526316,245.959869487338
201401,143,169,52.43204,175.69664,4.17448440748441,33.5108595629631,7.4912869022869,-0.0156278586278586,190.650286902287,151.381749738538
201401,143,170,52.237655,175.381285,3.8413,33.852398448671,7.32613673469388,-0.0259551020408163,99.8691857142857,256.782883232308
201401,143,171,52.25848,175.11794,4.08066597938144,33.649431102185,7.38859381443299,-0.0159340206185567,161.562280412371,266.304853208566
201401,143,172,52.26972,175.20562,4.14355714285714,33.551888464831,7.41074285714286,-0.0192897959183673,190.094606122449,227.173066106306
201401,143,173,52.243165,175.24765,4.13755925155925,33.518852683318,7.41525571725572,0.139033264033264,196.028765072765,145.923770274522
201401,143,174,52.506,174.435405,3.86276631578947,33.820707297415,7.40354736842105,-0.00502315789473684,113.202924210526,226.615417767781
201401,143,175,52.51976,174.44438,3.98634864300626,33.6987892886443,7.40665762004175,-0.011125260960334,149.396901878914,181.166874699193
201401,143,176,52.487315,174.35681,3.95980284552846,33.7135733801185,7.38586585365854,-0.00605081300813008,142.92231504065,179.963366215515
201401,143,177,52.433015,174.25894,3.91969484536082,33.7433354982285,7.35828453608247,-0.0118886597938144,135.562868041237,168.753353932767
201401,143,178,52.407875,174.268495,3.78992340425532,33.9093693541319,7.31418085106383,-0.0158936170212766,93.2029978723404,258.064314574688
201401,143,179,52.10688,173.829975,3.67203347280335,34.0805172220541,7.24686610878661,-0.0398870292887029,48.1321338912134,404.346409103725
201401,143,180,52.179795,173.687665,3.99799794661191,33.5379425172408,7.50389938398357,-0.00890554414784394,195.610609856263,161.447864619837
201401,143,181,52.185355,173.6032,3.78978541666667,33.8218197565478,7.36120625,-0.0182625,116.384422916667,237.110156602297
201401,143,182,52.19489,173.559875,3.84113114754098,33.7388262935957,7.3617131147541,-0.0160928961748634,141.33299726776,232.733554316562
201401,143,183,52.228325,173.451675,3.96121765913758,33.4639888989027,7.46141683778234,-0.0143593429158111,224.140952772074,172.840701034772
201401,143,184,52.971465,173.25004,5.21098290598291,33.1746272516669,7.68130341880342,0.388508547008547,309.544433760684,84.2014244498597
201401,143,185,53.01412,173.182775,5.07965330661323,33.1815383507803,7.64812825651303,0.0427454909819639,319.009238476954,115.949546362546
201401,143,186,53.06601,172.975035,4.4152977412731,33.2646997298456,7.56721971252567,0.00282340862422998,286.750221765914,113.545074666092
201401,143,187,53.07268,172.806555,4.87938181818182,33.2297395440243,7.60395151515152,0.0231070707070707,299.969496969697,90.8230613720587
201401,143,188,52.99789,172.303285,3.81904347826087,33.8297180006448,7.33114906832298,-0.0225569358178054,98.1195569358178,225.291204375251
201401,143,189,52.8636,172.426565,3.93075306122449,33.5423175810418,7.51009183673469,0.0250510204081633,182.316136734694,149.474198018199
201401,143,190,52.99279,172.313535,3.84244715447154,33.6685066614548,7.4159756097561,-0.024369918699187,147.516056910569,174.24799506855
201401,143,191,52.957705,172.27511,3.84201419878296,33.7335110067941,7.37021298174442,-0.021789046653144,129.749265720081,205.428415744486
201401,143,192,52.8179,172.09982,3.79774950298211,33.9649475317713,7.32354274353877,-0.0332107355864811,65.6711689860835,366.005264173053
201401,143,193,52.8671,172.356985,3.79772233400402,33.8521566860478,7.34593158953722,-0.0107263581488934,87.9463903420523,171.114775734817
201401,143,194,53.29935,170.645335,3.72903105590062,33.8910033455842,7.3025817805383,0.0100931677018634,58.5273395445135,245.970930402656
201401,143,195,53.289145,170.72119,3.74168862275449,34.0202283924886,7.23309181636727,-0.033940119760479,36.9220718562874,269.010582712039
201401,143,196,53.26326,170.83347,3.53292105263158,33.6738748723583,7.32560526315789,0.0959545454545454,138.774119617225,174.633243353655
201401,143,197,53.135415,170.89981,3.05738445807771,33.3106741127023,7.46678936605317,-0.0270163599182004,265.278860940695,117.438923849101
201401,143,199,53.111075,170.98082,3.15666531440162,33.2380146683394,7.5630953346856,-0.0350608519269777,291.694314401623,111.468215506748
201401,143,200,52.978755,170.950465,3.53463120567376,33.5202819711299,7.41696453900709,-0.0194113475177305,182.035531914894,129.390194757266
201401,143,201,52.912425,170.827375,3.66397802197802,33.8035726968068,7.28645970695971,-0.0323369963369963,88.2920879120879,187.60876848838
201401,143,202,52.6676,172.672225,3.71694076655052,34.123098632738,7.30858536585366,-0.0175923344947735,32.1504355400697,412.508217307459
201401,143,203,52.69876,172.710595,3.8570953307393,33.6597693459744,7.40456420233463,-0.00382684824902724,148.570223735409,173.831894274368
201401,143,204,52.612945,172.85266,3.89166470588235,33.6419876013118,7.3849,-0.00406274509803922,157.584707843137,206.882179524071
201401,143,205,52.59614,172.91763,4.03846385542169,33.3918289537481,7.47800803212851,0.026495983935743,232.787598393574,147.717423172987
201401,143,206,52.56101,172.949755,3.957431640625,33.4504329121853,7.470447265625,0.022140625,219.622482421875,157.435928376899
201401,143,207,52.4742,172.961805,3.98277473684211,33.5201450818584,7.53103789473684,0.0111031578947368,197.378576842105,163.500366808188
201401,143,208,52.51308,172.95419,3.991832,33.5026875011849,7.49617333333333,0.108752,201.790010666667,163.017854504019
201401,143,209,52.514665,172.95423,4.00427916666667,33.4857073385546,7.50377291666667,0.0343291666666667,209.504045833333,164.032507679167
201401,143,210,52.594985,173.43084,4.14437711864407,33.2066206840928,7.60045338983051,0.158171610169492,302.414586864407,133.483950117214
201401,143,211,52.566605,173.507555,4.08468930041152,33.2649171489968,7.57395267489712,0.332841563786008,280.007722222222,137.643765460219
201401,143,212,52.660465,174.010235,4.7156206185567,33.1447215083511,7.68230721649484,0.0365855670103093,311.297418556701,77.0033285805179
201401,143,213,52.616475,174.18946,4.75319254658385,33.2143772394881,7.60786749482402,0.00118219461697723,291.75380952381,86.1723505299283
201401,143,214,52.504585,174.241385,4.37149796747967,33.2885446338001,7.53536991869919,0.00231910569105691,265.676941056911,107.026782556587
201401,143,217,51.76012,175.88012,5.57066401590457,33.1348046985888,7.62636978131213,0.0181292246520875,295.377528827038,87.5482122910971
201401,143,218,51.811525,175.905975,5.41831762295082,33.185419568508,7.54122540983607,-0.0129610655737705,288.429444672131,89.7928275984266
201401,143,219,51.83598,175.84521,6.60876129032258,32.9820026539999,7.62050322580645,0.105608602150538,322.989731182796,70.7557455010457
201401,143,220,51.866145,175.886085,5.57541129032258,33.1940012220344,7.53560483870968,0.0365685483870968,299.925731854839,107.726666610789
201401,143,222,52.003165,175.90944,4.71248235294118,33.3918144123908,7.58560705882353,-0.0267058823529412,235.9678,156.974078505998
